INDEX:9881:<int>,timestamp:9881:<long>,accel_lon:9881:<double>,accel_trans:9881:<double>,accel_down:9881:<double>,speed:9881:<double>
2118,1584852061798120,-0.5380242,0.06720508,0.3693348,0.05165685
2119,1584852061848089,-0.01634696,-0.04245159,-0.2956043,0.06074175
2120,1584852061898050,-0.4656132,0.01150073,0.3226054,0.07487018
2121,1584852061948154,-0.07270856,-0.008975963,-0.1983376,0.08502822
2122,1584852061998182,-0.45707,-0.03421865,0.2119972,0.1008592
2123,1584852062047971,-0.1725827,-0.001577201,-0.06234806,0.1132003
2124,1584852062098078,-0.270647,-0.08737129,-0.0580903,0.1250691
2125,1584852062148154,-0.2619193,0.02428254,0.1360657,0.1363723
2126,1584852062198142,-0.1195911,-0.1116718,-0.2147705,0.1460081
2127,1584852062248109,-0.4567388,0.09017605,0.2702492,0.1616379
2128,1584852062298159,-0.06755621,-0.1128815,-0.3163595,0.1732465
2129,1584852062347994,-0.6074457,0.08859404,0.3613693,0.1904294
2130,1584852062398091,-0.3081322,-0.04990577,-0.315466,0.2145289
2131,1584852062448108,-0.9260988,-0.02699847,0.3411773,0.248729
2132,1584852062498191,-0.5974908,-0.01978506,-0.1063408,0.2844569
2133,1584852062548072,-0.9664664,-0.07893637,0.1286186,0.3258294
2134,1584852062598046,-0.7872716,-0.002869819,0.02658274,0.3674455
2135,1584852062648094,-0.7753512,-0.09105128,-0.03980169,0.4058021
2136,1584852062698113,-0.6354501,0.01628562,-0.06098903,0.4409876
2137,1584852062748141,-0.8454502,5.189775e-05,0.1940265,0.4767375
2138,1584852062798097,-0.6087948,-0.03134504,-0.1149997,0.5129546
2139,1584852062848121,-0.967715,0.0294906,0.4848599,0.5546508
2140,1584852062898095,-0.7123869,-0.1127268,-0.2416652,0.5961787
2141,1584852062948080,-1.067253,0.1191163,0.3694049,0.644047
2142,1584852062998076,-1.000724,-0.1378869,-0.008794834,0.6920119
2143,1584852063048007,-1.060862,-0.08659944,-0.01105738,0.7425293
2144,1584852063098047,-1.029778,0.04190999,-0.04460279,0.7957572
2145,1584852063148107,-1.040961,0.071181,-0.005865437,0.8487118
2146,1584852063198059,-1.000284,0.07173928,0.03153862,0.8987625
2147,1584852063248097,-0.9331881,0.01355488,-0.02568484,0.9460849
2148,1584852063298081,-0.9978737,-0.05805951,-0.01075763,0.9944075
2149,1584852063348083,-1.167201,-0.03055969,0.1419404,1.046874
2150,1584852063398156,-1.247813,-0.1274014,0.09621897,1.103638
2151,1584852063448211,-1.337444,-0.2333898,0.04503293,1.166708
2152,1584852063498207,-1.519182,-0.09846312,0.1397788,1.239407
2153,1584852063548043,-1.830946,-0.007461872,0.3876576,1.321882
2154,1584852063598125,-1.928112,-0.01219646,0.2183524,1.416312
2155,1584852063648100,-2.089706,0.03508158,0.2847523,1.518051
2156,1584852063698100,-1.976903,0.1702556,0.0002559562,1.620399
2157,1584852063748043,-1.8957,0.1204686,-0.05544676,1.715999
2158,1584852063798123,-1.793424,0.244473,-0.2951084,1.811592
2159,1584852063848071,-2.002718,0.003005499,-0.01935185,1.907054
2160,1584852063898058,-1.924937,-0.1208988,-0.1040772,2.005379
2161,1584852063948045,-1.99287,-0.2823126,-0.1541254,2.106523
2162,1584852063998042,-1.895007,-0.3489133,0.05715751,2.206441
2163,1584852064048187,-2.142584,-0.06981733,0.5378179,2.307509
2164,1584852064098141,-1.792887,-0.2213253,0.2119696,2.40526
2165,1584852064148014,-2.343192,0.2679422,0.6416953,2.510437
2166,1584852064198075,-2.000313,0.2924226,0.3145757,2.605085
2167,1584852064248666,-2.040287,0.01562729,0.1322161,2.711061
2168,1584852064298108,-2.076397,-0.1496776,0.178974,2.80543
2169,1584852064348058,-2.058911,-0.4807808,-0.1524761,2.900469
2170,1584852064398133,-2.321167,-0.1091634,0.4783939,2.996818
2171,1584852064448124,-1.930312,0.1937355,0.591713,3.100513
2172,1584852064498270,-1.48259,0.2396776,0.3316362,3.201997
2173,1584852064548116,-1.906658,0.1411172,0.1643169,3.307892
2174,1584852064598140,-1.769196,-0.03291176,-0.2297562,3.411346
2175,1584852064648182,-1.450237,0.08737413,-1.058656,3.495355
2176,1584852064698170,-1.895915,0.1367509,-1.088714,3.575223
2177,1584852064748176,-1.985136,0.05577404,-0.4714627,3.663453
2178,1584852064798180,-1.842039,-0.4598408,-0.4202812,3.756938
2179,1584852064848410,-1.598482,-0.1666615,-0.7559068,3.834265
2180,1584852064898108,-1.915177,0.04050236,-0.3946041,3.90716
2181,1584852064948149,-2.075809,-0.3318635,-0.3770823,3.985416
2182,1584852064998123,-1.790272,-1.24967,0.4932758,4.0742
2183,1584852065048083,-0.7231264,-0.3134918,0.3926344,4.173169
2184,1584852065098075,-2.001362,0.8337361,2.481314,4.284788
2185,1584852065148511,-1.678573,0.04128975,0.7444252,4.372281
2186,1584852065198071,-3.253429,0.00520321,1.821919,4.488121
2187,1584852065248134,-1.885099,-0.2346584,2.315401,4.592922
2188,1584852065298058,-0.7306169,0.2631938,-0.8679513,4.65634
2189,1584852065348148,-1.849783,0.3302799,-0.03770906,4.728581
2190,1584852065398101,-1.655269,0.1363807,-1.278397,4.800991
2191,1584852065448143,-2.015302,-0.005551066,-0.3804947,4.890927
2192,1584852065498215,-1.911039,-0.3964579,-0.3721716,4.984171
2193,1584852065547983,-2.047107,-0.3370925,0.33457,5.091818
2194,1584852065598065,-2.286246,0.2253299,0.3509535,5.20031
2195,1584852065648140,-1.696359,0.02996383,0.4682201,5.306389
2196,1584852065698108,-1.846185,-0.110207,0.6078712,5.398932
2197,1584852065748082,-2.067161,-0.1906018,0.09438502,5.486184
2198,1584852065798169,-1.856694,-0.2223083,-0.09679034,5.579535
2199,1584852065848077,-1.579019,0.1044924,-0.208797,5.672406
2200,1584852065898108,-1.87915,0.2506517,-0.2679095,5.761124
2201,1584852065948155,-1.823265,0.1368623,-0.3342427,5.849445
2202,1584852065998141,-2.039226,0.1032251,0.1067931,5.940598
2203,1584852066048077,-1.902336,0.0217854,-0.04141544,6.027651
2204,1584852066098122,-1.703878,-0.1575741,0.1832188,6.114279
2205,1584852066148177,-1.867511,0.04001518,0.4463722,6.203316
2206,1584852066198118,-1.765075,-0.02099949,0.3952075,6.291402
2207,1584852066248084,-1.585336,0.1099482,0.2543736,6.375367
2208,1584852066298265,-1.496472,-0.1642114,0.2354771,6.460936
2209,1584852066348137,-1.628456,-0.09999955,-0.03230189,6.542749
2210,1584852066398074,-1.796522,0.005997577,0.2116276,6.628726
2211,1584852066448094,-1.451477,-0.1342111,0.181781,6.710655
2212,1584852066498093,-1.757639,0.1016546,0.3594933,6.795259
2213,1584852066548121,-1.535317,-0.02807157,0.01141141,6.876079
2214,1584852066598115,-1.5183,0.08449405,-0.1738898,6.956573
2215,1584852066648089,-1.692721,0.1254511,0.1933506,7.036252
2216,1584852066698108,-1.80091,-0.006703422,-0.05027915,7.116015
2217,1584852066748113,-1.711262,-0.1076949,0.336541,7.200189
2218,1584852066798484,-1.808561,0.05601475,0.1207953,7.285223
2219,1584852066848115,-1.623029,-0.1497595,0.1921792,7.373398
2220,1584852066898085,-1.83381,-0.02389461,0.1742113,7.466124
2221,1584852066948075,-1.813332,-0.02058257,0.2901291,7.558206
2222,1584852066998169,-1.739944,-0.03029639,-0.07383961,7.64536
2223,1584852067048090,-1.782991,0.0438129,0.3675193,7.727712
2224,1584852067098181,-1.551241,-0.08570293,0.1665014,7.804551
2225,1584852067148124,-1.445126,-0.05821429,-0.0587313,7.880364
2226,1584852067198114,-1.522598,0.03926883,0.003956027,7.950404
2227,1584852067248259,-1.080586,0.04269526,-0.0391582,8.010934
2228,1584852067298141,-0.9900872,-0.1611029,0.0501848,8.063272
2229,1584852067348132,-0.9784415,-0.01890612,0.2499913,8.110284
2230,1584852067398134,-0.8354208,0.1694712,0.1744897,8.150497
2231,1584852067448196,-0.8696061,0.1090819,0.08175308,8.19081
2232,1584852067498099,-0.7120744,-0.2532768,0.08332053,8.227369
2233,1584852067548028,-0.8802557,-0.1254638,0.1851498,8.265309
2234,1584852067598104,-0.6668549,-0.1534207,0.008821581,8.29875
2235,1584852067648198,-0.6742491,-0.0605385,0.08192881,8.328347
2236,1584852067698115,-0.6326167,-0.1776862,0.03539328,8.352535
2237,1584852067748088,-0.6716055,-0.06716832,0.1112834,8.383992
2238,1584852067798144,-0.4108631,-0.3670203,-0.1141485,8.41112
2239,1584852067848106,-0.4560517,-0.1719619,0.2628198,8.435526
2240,1584852067898182,-0.3655977,-0.191127,-0.1365828,8.449577
2241,1584852067948171,-0.2552207,0.07657708,0.2345277,8.464645
2242,1584852067998114,-0.3006624,-0.001076046,0.1447322,8.474635
2243,1584852068048088,-0.2546226,-0.05357967,0.1926225,8.485021
2244,1584852068098092,-0.2249624,-0.2458836,0.003424203,8.494068
2245,1584852068148115,-0.2531316,-0.2771044,0.08923116,8.503457
2246,1584852068198124,-0.3110888,-0.136219,0.3006172,8.513277
2247,1584852068248156,-0.1602595,-0.02636578,-0.1565802,8.518305
2248,1584852068298107,0.03018619,-0.03004325,-0.05256512,8.515938
2249,1584852068348165,-0.01215367,0.04189961,0.2790639,8.514051
2250,1584852068398108,0.2090885,-0.2117886,-0.144136,8.507713
2251,1584852068448181,0.04203432,-0.06488636,0.06738358,8.503753
2252,1584852068498152,0.1131268,-0.06748937,-0.08975488,8.495635
2253,1584852068548184,0.1071017,0.008532318,0.08386189,8.489029
2254,1584852068598194,0.1759197,-0.2822814,-0.2328334,8.479214
2255,1584852068648208,0.003816292,0.0448323,0.4560108,8.471945
2256,1584852068698218,0.1349474,-0.1398849,-0.02241212,8.461823
2257,1584852068748158,0.2291334,0.03606003,0.005442585,8.453728
2258,1584852068798115,0.1247834,-0.04164768,-0.2620399,8.443172
2259,1584852068848160,0.1090201,-0.09642363,-0.004738195,8.431385
2260,1584852068898133,0.1638343,-0.01510839,0.1514058,8.421782
2261,1584852068948087,0.03049927,-0.1017004,0.1491322,8.410522
2262,1584852068998132,0.2753941,0.08955643,0.228147,8.400659
2263,1584852069048105,0.1921973,0.1221253,-0.0872523,8.389503
2264,1584852069098201,0.1090828,0.0416095,0.1794479,8.377211
2265,1584852069148150,0.3181606,0.08114628,0.04458419,8.361349
2266,1584852069198109,0.2450351,-0.08285964,0.03934032,8.344167
2267,1584852069248214,0.414841,0.05728509,0.2071833,8.328568
2268,1584852069298120,0.2362246,0.0412677,0.1197102,8.317716
2269,1584852069348161,0.2702677,-0.04222017,-0.05037093,8.307408
2270,1584852069398138,0.1179103,0.1628277,0.212794,8.294583
2271,1584852069448153,0.4067969,0.01534236,-0.07726105,8.274811
2272,1584852069498233,0.7702216,0.05685121,0.1252659,8.238002
2273,1584852069709322,1.038533,-0.01513865,-0.07081523,8.187509
2274,1584852069709322,1.376483,-0.08247197,-0.2802798,8.122094
2275,1584852069709322,1.726635,0.03563343,-0.146614,8.044605
2276,1584852069709322,2.034617,0.04254973,-0.03942712,7.945874
2277,1584852069748170,2.606347,0.02194673,-0.2804225,7.830213
2278,1584852069798170,2.506626,0.168812,0.1235264,7.704153
2279,1584852069848221,2.69308,-0.1891882,-0.1016528,7.575061
2280,1584852069898148,2.521316,0.1388526,0.1657318,7.447071
2281,1584852069948128,2.680406,-0.04255058,0.01572116,7.321484
2282,1584852069998106,2.452222,-0.04487129,0.2819266,7.192534
2283,1584852070048162,2.686612,-0.1007936,-0.1924946,7.059367
2284,1584852070098092,2.546803,0.1138082,0.04516732,6.92924
2285,1584852070148157,2.35333,-0.0690065,0.1219632,6.800819
2286,1584852070198107,2.39728,-0.2064599,0.1107941,6.672988
2287,1584852070248166,2.486751,-0.1423005,-0.1586847,6.541862
2288,1584852070298137,2.578847,-0.00602423,-0.1683897,6.408741
2289,1584852070348159,2.512825,-0.05162066,-0.0627534,6.27687
2290,1584852070398118,2.572872,-0.105042,-0.1882486,6.144938
2291,1584852070448167,2.416449,0.1859486,0.01310941,6.018208
2292,1584852070498121,2.59257,-0.001707954,-0.3222545,5.889879
2293,1584852070548096,2.395543,-0.002343649,-0.1900812,5.763706
2294,1584852070598170,2.398981,-0.07825835,-0.207005,5.639934
2295,1584852070648156,2.369169,-0.04774339,0.005329436,5.518755
2296,1584852070698114,2.465438,-0.08714765,0.1082533,5.399981
2297,1584852070748130,2.51815,-0.02304519,-0.08555296,5.278803
2298,1584852070798152,2.364368,0.07558908,-0.1201803,5.159372
2299,1584852070848129,2.382638,0.05123626,-0.08021797,5.039404
2300,1584852070898098,2.404829,-0.07098579,-0.3579021,4.917611
2301,1584852070948116,2.415317,-0.02316265,-0.2020223,4.794998
2302,1584852070998218,2.312246,0.2329553,-0.08495862,4.672012
2303,1584852071048125,2.514121,-0.06248391,-0.1681031,4.546995
2304,1584852071098267,2.442642,-0.1129556,-0.1530191,4.421887
2305,1584852071148218,2.562744,-0.07263879,-0.004341839,4.295815
2306,1584852071198157,2.394033,-1.864105e-05,-0.09456268,4.167514
2307,1584852071248279,2.426363,-0.004563667,-0.0511928,4.038688
2308,1584852071298122,2.485925,0.009328375,0.04600156,3.912503
2309,1584852071348146,2.574267,0.007779384,-0.1589508,3.78654
2310,1584852071398127,2.356228,0.0914727,-0.07959169,3.66045
2311,1584852071448132,2.451274,-0.03061139,-0.2155833,3.53721
2312,1584852071498169,2.296677,-0.05177325,-0.08289707,3.415945
2313,1584852071548075,2.402009,-0.03486529,-0.149073,3.293761
2314,1584852071598178,2.339998,0.03014127,-0.01862103,3.173638
2315,1584852071648163,2.336042,0.01632961,-0.1144004,3.056355
2316,1584852071698115,2.509072,-0.009776304,-0.1337738,2.935089
2317,1584852071748166,2.471638,0.03017847,-0.1010402,2.813638
2318,1584852071798180,2.41794,0.06787213,-0.1180982,2.693785
2319,1584852071848110,2.361193,0.02908756,-0.07428209,2.575761
2320,1584852071898220,2.474932,-0.0882692,-0.1959483,2.45658
2321,1584852071948150,2.170389,0.02023046,0.09984197,2.341301
2322,1584852071998116,2.350399,0.01157775,-0.06268778,2.227247
2323,1584852072048056,2.123502,-0.03058571,0.07827312,2.116471
2324,1584852072098205,2.248511,-0.059057,-0.2025808,2.002659
2325,1584852072148118,2.053986,0.00610029,-0.003369393,1.893676
2326,1584852072198168,2.280338,-0.05302625,-0.1303968,1.781613
2327,1584852072248173,2.121725,-0.06084704,-0.1022377,1.672805
2328,1584852072298132,2.141811,0.08003685,0.07233016,1.565164
2329,1584852072348193,2.162769,0.06911036,-0.1555274,1.457568
2330,1584852072398179,2.069252,-0.005079485,0.1265678,1.351023
2331,1584852072448185,2.228688,0.03082743,-0.2329819,1.243636
2332,1584852072498134,1.92696,0.0778501,0.1662492,1.138826
2333,1584852072548160,2.210966,0.001760293,-0.2893871,1.032333
2334,1584852072598176,1.938824,-0.005520293,0.01872629,0.9282329
2335,1584852072648097,2.171273,-0.04758508,-0.2161731,0.8223136
2336,1584852072698214,1.987628,-0.06501547,-0.04156243,0.7177256
2337,1584852072748191,2.116183,0.01849786,-0.04784092,0.613364
2338,1584852072798166,2.032889,-0.06344508,-0.03151066,0.5101121
2339,1584852072848165,1.900514,0.08583332,0.01138967,0.4123185
2340,1584852072898159,1.783248,0.03219175,-0.1405976,0.3215655
2341,1584852072948165,1.572644,0.05428562,0.06366714,0.2444594
2342,1584852072998190,1.509213,-0.001619463,-0.1704997,0.1730131
2343,1584852073048164,1.272151,-0.01596913,0.07703634,0.1244387
2344,1584852073098163,1.299691,-0.03671253,-0.1885827,0.09964904
2345,1584852073148150,1.036597,0.003545304,0.1039196,0.1117308
2346,1584852073198164,1.168344,-0.007594699,-0.2139502,0.1443054
2347,1584852073248266,0.9098533,0.04854786,0.1690812,0.1844624
2348,1584852073298152,1.200969,-0.03324878,-0.2836911,0.2310198
2349,1584852073348195,0.6659694,0.09716053,0.2762434,0.279184
2350,1584852073398156,0.6283785,-0.06130524,-0.2304091,0.3119545
2351,1584852073448151,-0.367193,0.0549463,0.2612943,0.3072178
2352,1584852073498298,-0.3772024,-0.06595754,-0.3029987,0.2872467
2353,1584852073548124,-0.9004725,0.07020815,0.2694876,0.2526887
2354,1584852073598156,-0.1940138,-0.07249778,-0.2957461,0.2318008
2355,1584852073648192,-0.4250502,0.02517864,0.4122151,0.2156309
2356,1584852073698203,0.3002169,-0.06853712,-0.2440306,0.2188409
2357,1584852073748227,0.02130827,0.04110619,0.3173577,0.2246744
2358,1584852073798151,0.2831634,-0.0397812,-0.1381517,0.2345402
2359,1584852073848206,0.04385333,0.03395003,0.3321052,0.2380479
2360,1584852073898143,0.2241543,-0.1279914,-0.6340451,0.2465405
2361,1584852073948163,-0.09643175,0.03457739,0.301303,0.2502545
2362,1584852073998113,0.3289494,-0.10634,-0.4462834,0.2594087
2363,1584852074048176,-0.2131155,0.008803196,0.2741367,0.2590055
2364,1584852074098130,0.1673431,-0.0250947,-0.1971214,0.2612528
2365,1584852074148137,-0.2086722,-0.06836712,0.1836815,0.2554552
2366,1584852074198105,0.03079145,0.01128829,-0.02933795,0.2541286
2367,1584852074248202,-0.1485743,-0.07245842,0.01381146,0.2498163
2368,1584852074298252,0.1016626,0.03571835,-0.0389443,0.2507613
2369,1584852074348186,-0.002807269,-0.07331515,-0.03714935,0.2507621
2370,1584852074398142,0.07871735,0.05274341,0.06459731,0.2539932
2371,1584852074448181,-0.03348799,-0.121651,-0.04243969,0.2544526
2372,1584852074498176,0.06281259,0.03379029,0.0794586,0.2563223
2373,1584852074548203,0.05783014,-0.09725884,-0.1499162,0.2558974
2374,1584852074598178,-0.2881018,0.1071494,0.2894782,0.2528466
2375,1584852074648168,0.295319,-0.140394,-0.4769109,0.2548703
2376,1584852074698160,-0.3452014,0.2036317,0.4593653,0.2481972
2377,1584852074748139,0.2888851,-0.1431396,-0.5029779,0.2547553
2378,1584852074798244,-0.1822326,0.2097034,0.423543,0.2495407
2379,1584852074848183,0.2359843,-0.1132843,-0.3676522,0.2556626
2380,1584852074898159,-0.1597403,0.1415931,0.2595552,0.2539122
2381,1584852074948287,0.119072,-0.1039449,-0.251445,0.2559283
2382,1584852074998229,-0.1762842,0.1407692,0.1845225,0.2529047
2383,1584852075048146,0.09838673,-0.1021767,-0.271102,0.2538087
2384,1584852075098185,-0.1825819,0.1357825,0.2028407,0.2504245
2385,1584852075148133,0.1550965,-0.1069849,-0.2692546,0.2525791
2386,1584852075198132,-0.1850232,0.1497042,0.2719285,0.2517257
2387,1584852075248224,0.2110776,-0.1177259,-0.3297926,0.2542489
2388,1584852075298164,-0.2107961,0.1475221,0.3360989,0.2511039
2389,1584852075348124,0.2409235,-0.1288698,-0.4047906,0.2561899
2390,1584852075398156,-0.2843514,0.1734951,0.393877,0.2506552
2391,1584852075448193,0.2539001,-0.1415354,-0.4543201,0.2546764
2392,1584852075498186,-0.2937453,0.1646507,0.424596,0.2494454
2393,1584852075548096,0.2953657,-0.1430512,-0.3952238,0.253327
2394,1584852075598119,-0.2618665,0.1601524,0.4406936,0.2487103
2395,1584852075648207,0.2871175,-0.147282,-0.3939144,0.254329
2396,1584852075698177,-0.2454007,0.07907728,0.3834167,0.2502193
2397,1584852075748305,0.2415886,-0.1382173,-0.3203046,0.2539487
2398,1584852075798161,-0.2213533,0.06405974,0.3036052,0.2491363
2399,1584852075848186,0.1940362,-0.06293425,-0.2431524,0.2522884
2400,1584852075898145,-0.1890322,0.009030657,0.2312542,0.2486821
2401,1584852075948237,0.1600863,-0.02103022,-0.1433689,0.2519044
2402,1584852075998160,-0.1323954,-0.04668654,0.1510046,0.2492489
2403,1584852076048173,0.1211462,-0.003807701,-0.06319416,0.2508749
2404,1584852076098133,-0.07108715,-0.1093285,0.02034242,0.249758
2405,1584852076148351,0.04264851,0.02592663,0.05261943,0.2502985
2406,1584852076198164,-0.01264272,-0.1179226,-0.1195198,0.250268
2407,1584852076248217,-0.04403049,0.0904967,0.134212,0.2489828
2408,1584852076298185,0.06134145,-0.09374698,-0.2082469,0.2493361
2409,1584852076348194,-0.1169875,0.1592659,0.2350059,0.2475005
2410,1584852076398158,0.1731987,-0.08636862,-0.3094225,0.2498015
2411,1584852076448136,-0.2074975,0.1933622,0.2962396,0.2471022
2412,1584852076498150,0.2443174,-0.1438656,-0.3748015,0.2507263
2413,1584852076548216,-0.2443967,0.1762162,0.3791988,0.2470739
2414,1584852076598159,0.2872234,-0.1606138,-0.4525608,0.2508496
2415,1584852076648180,-0.2849106,0.1543384,0.4266593,0.2457691
2416,1584852076698135,0.2772263,-0.1596644,-0.421139,0.2511275
2417,1584852076748139,-0.2490139,0.1397274,0.4380648,0.2454379
2418,1584852076798178,0.2631116,-0.1029864,-0.3746802,0.2488535
2419,1584852076848190,-0.2267327,0.08437923,0.330222,0.2453469
2420,1584852076898174,0.2041598,-0.07373875,-0.2470005,0.2500339
2421,1584852076948199,-0.1978589,0.008504447,0.2353053,0.2456289
2422,1584852076998128,-0.441958,-0.05508298,0.02417592,0.2388774
2423,1584852077048231,-0.7205943,-0.04264374,0.1903724,0.2027212
2424,1584852077098137,-0.6920475,-0.02613225,-0.01150201,0.1685562
2425,1584852077148203,-0.9369826,-0.06747977,0.05953472,0.1316238
2426,1584852077198133,-0.7573812,0.01563118,-0.03810349,0.1024042
2427,1584852077248248,-0.8629776,-0.07325053,-0.06196074,0.07854795
2428,1584852077298165,-0.8086191,0.05534431,0.04528213,0.0750576
2429,1584852077348197,-0.8071961,-0.0992513,-0.1487969,0.0877445
2430,1584852077398187,-0.8894912,0.04411097,0.1521105,0.1173719
2431,1584852077448170,-0.8004222,-0.1074795,-0.1767639,0.1502574
2432,1584852077498204,-0.9396925,0.06213528,0.2125314,0.1907004
2433,1584852077548160,-0.8409963,-0.146663,-0.1427554,0.2288803
2434,1584852077598130,-0.8669249,0.03122604,0.08548191,0.2722897
2435,1584852077648141,-1.021761,-0.004781481,0.198808,0.3167213
2436,1584852077698286,-0.8785789,-0.05198917,-0.1701137,0.3638646
2437,1584852077748210,-1.112558,0.1515056,0.247502,0.4152157
2438,1584852077798160,-1.14177,-0.01527276,0.1219981,0.4696647
2439,1584852077848189,-1.226836,-0.04475928,0.10176,0.5268637
2440,1584852077898146,-1.224948,-0.08009283,-0.0331533,0.586883
2441,1584852077948173,-1.263595,-0.003373672,-0.04648717,0.6497779
2442,1584852077998122,-1.290275,0.008186229,0.01274452,0.7151738
2443,1584852078048118,-1.337926,0.03477555,-0.002052866,0.7844216
2444,1584852078098164,-1.401483,0.03273564,0.02149783,0.8567098
2445,1584852078148196,-1.482234,0.01865361,0.08456111,0.9317923
2446,1584852078198113,-1.582922,0.02127094,0.1509998,1.00922
2447,1584852078248187,-1.650102,-0.0581874,0.1324374,1.088316
2448,1584852078298169,-1.665149,0.01889828,0.1187005,1.170095
2449,1584852078348175,-1.672591,-0.00914641,0.02045024,1.252931
2450,1584852078398193,-1.744389,-0.0157114,0.2086496,1.336532
2451,1584852078448190,-1.780028,-0.06392689,0.03093852,1.420367
2452,1584852078498211,-1.776015,-0.008804603,-0.008589568,1.506209
2453,1584852078548214,-1.798082,-0.03002126,0.07106397,1.592109
2454,1584852078598175,-1.731008,0.04539184,0.05427868,1.679264
2455,1584852078648212,-1.681844,0.008578318,0.08381148,1.763927
2456,1584852078698239,-1.663788,0.007602968,0.038277,1.851733
2457,1584852078748242,-1.77187,-0.08118505,0.1750526,1.938119
2458,1584852078798237,-1.652343,-0.006438192,0.1300973,2.024704
2459,1584852078848196,-1.735257,-0.04325284,0.1374061,2.11087
2460,1584852078898209,-1.695846,0.001617717,-0.002049709,2.196414
2461,1584852078948185,-1.689513,0.02284703,0.05600045,2.280373
2462,1584852078998202,-1.665803,-0.02383101,0.1217374,2.363569
2463,1584852079048186,-1.752566,-0.1227118,0.2029146,2.448756
2464,1584852079098213,-1.711104,-0.06588849,0.1878858,2.533087
2465,1584852079148250,-1.611669,0.001889328,-0.02570122,2.616807
2466,1584852079198160,-1.799407,0.02479882,0.1398235,2.700038
2467,1584852079248194,-1.701535,-0.133757,-0.02917141,2.784481
2468,1584852079298137,-1.871533,-0.01067101,0.1680795,2.870423
2469,1584852079348186,-1.836323,-0.0797741,0.08087362,2.957271
2470,1584852079398139,-1.787239,-0.07994659,0.02686487,3.042234
2471,1584852079448203,-1.78199,-0.1108235,0.06547415,3.125938
2472,1584852079498177,-1.677096,0.00582478,-0.07289647,3.209071
2473,1584852079548073,-1.668562,0.003382508,0.07800038,3.294762
2474,1584852079598141,-1.668248,0.02514701,0.08639307,3.378605
2475,1584852079648214,-1.765681,-0.1095905,0.1398985,3.466554
2476,1584852079698193,-1.855157,-0.07990642,0.166297,3.555935
2477,1584852079748174,-1.844719,0.06549551,0.2610556,3.648249
2478,1584852079798211,-1.847396,-0.06334689,0.09593524,3.740507
2479,1584852079848195,-1.895247,-0.05523985,-0.06141197,3.834329
2480,1584852079898190,-1.922623,0.04289333,0.1443118,3.929542
2481,1584852079948272,-1.884724,0.06417535,0.2066143,4.019739
2482,1584852079998186,-1.383328,0.005973943,-0.05786208,4.096539
2483,1584852080048200,-1.482807,-0.0860696,0.0183793,4.162836
2484,1584852080098228,-1.419339,0.03506285,0.2609643,4.245145
2485,1584852080148193,-1.917964,0.05082148,0.8005472,4.339266
2486,1584852080198162,-1.816249,0.0207,0.2060881,4.426396
2487,1584852080248193,-1.991336,0.1143829,0.3481978,4.51952
2488,1584852080298173,-1.788231,0.08291619,-0.1698814,4.610715
2489,1584852080348245,-1.623397,0.1151113,-0.0591024,4.686969
2490,1584852080398135,-1.274232,-0.1714512,-0.2331271,4.758483
2491,1584852080448254,-1.389212,0.1038863,0.07672591,4.826089
2492,1584852080498159,-1.334804,0.2153193,0.117321,4.897025
2493,1584852080548208,-1.433108,0.4326295,0.3484992,4.971474
2494,1584852080598169,-1.44251,0.4035718,0.4048454,5.0453
2495,1584852080648239,-1.54181,0.2556177,0.5319184,5.120731
2496,1584852080698163,-1.781734,-0.2317142,0.4281241,5.19418
2497,1584852080748195,-1.329077,-0.3726598,0.900704,5.27745
2498,1584852080798278,-1.657352,0.1928504,0.496228,5.351485
2499,1584852080848164,-1.576119,-0.0009106373,0.5389557,5.425669
2500,1584852080898140,-1.612453,0.149264,0.2821203,5.498965
2501,1584852080948213,-1.404278,-0.1481301,-0.1999696,5.568871
2502,1584852080998312,-1.742438,-0.02023206,-0.001672752,5.641173
2503,1584852081048143,-1.503261,0.4687961,0.4245375,5.712265
2504,1584852081098186,-1.476716,0.4888004,0.7611347,5.784753
2505,1584852081148225,-0.4441427,-0.07520089,-0.2145016,5.847925
2506,1584852081198200,-1.90605,0.3474666,0.2186803,5.922468
2507,1584852081248404,-0.9708594,0.0113482,0.06366622,5.991901
2508,1584852081298213,-1.516356,0.04017892,0.2712925,6.078232
2509,1584852081348229,-1.401138,0.3023067,0.3385584,6.152886
2510,1584852081398206,-1.191662,0.2982862,0.5480685,6.232808
2511,1584852081448233,-1.330106,-0.1452932,0.6977753,6.304634
2512,1584852081498182,-1.22637,-0.2676337,0.8678799,6.376502
2513,1584852081548109,-1.522199,0.1273352,1.771171,6.447291
2514,1584852081598142,-0.8113559,0.1087201,1.783254,6.524939
2515,1584852081648263,-0.7599805,0.1459173,-1.655245,6.570046
2516,1584852081698222,-1.104764,1.621229,-1.242225,6.621122
2517,1584852081748248,-1.646379,0.225156,-2.235837,6.660401
2518,1584852081798148,-1.525182,-0.5653602,-2.815236,6.715293
2519,1584852081848164,-1.148257,0.1661476,-2.234363,6.765281
2520,1584852081898303,-1.398523,-0.06052051,0.02225532,6.83136
2521,1584852081948169,-1.155553,0.4547757,0.6255113,6.896153
2522,1584852081998169,-1.352752,-0.005407836,1.011405,6.966646
2523,1584852082048113,-0.9434174,-0.2184256,0.7022493,7.021742
2524,1584852082098250,-1.34469,0.1026836,0.6597442,7.083005
